Company,Job Title,Employement Level,Review Title,Pros,Cons,Rating
Microsoft,Principal Product Manager,1,great place as far as big companies go,"there are few companies that cover as many industries as microsoft. this means that you can spend an entire career, jumping from role to role, leveraging your experience at every step while never doing the same thing twice over decades.","microsoft like any big company works by the law of big numbers. if you hitch your wagon to a product that fails, you may find yourself on the layoff line despite personal performance. there is little to no effort to retain employees swept up in these broad reorganizations; each employee has to reapply to a new role on their own which often happens during a period of hiring freezes and uncertainty across the company.",5
Microsoft,Senior Account Executive,1,mixed. good people ,good people fun atmosphere at times. covid isolated so many. ,"blood out of turnip, every angle to make money was taken into account. made for degradation of trusted advisor status ",3
Microsoft,Senior Product Manager,1,great company,"- stock is doing great
- smart colleagues (no frills) 
- 401k matching and great benefits
- $1500 yearly stipend
- donation matching up to 10k",#NAME?,5
Microsoft,Senior Software Engineer,0,they were great,"i enjoyed my time here. excellent management, coworkers, and interesting and challenging work.","ms is a large company, any 2 teams could be as different as any 2 companies. there are a few meh ones, but plenty of good ones.",5
Microsoft,Software Engineer,0,peanut salary,"everything is peanut here, which why we are richest company in the world",peanut world out here for everyone,2
Microsoft,Software Engineer,0,"a seamless blend of innovation and reliability, elevating digital experiences to new heights","cutting-edge innovation:

engage in pioneering projects at the forefront of technology.
global impact:

contribute to solutions with worldwide significance.
career growth:

access extensive training, mentorship, and advancement opportunities.
diversity and inclusion:

thrive in a supportive, diverse, and inclusive work culture.
work-life balance:

enjoy flexibility and support for a healthy work-life balance.
comprehensive benefits:

access a robust benefits package for overall well-being.
global collaboration:

collaborate with a diverse, global team for varied perspectives.
inclusive leadership:

experience transparent and inclusive leadership.
social impact:

contribute to philanthropic and socially impactful initiatives.
inspiring workspaces:

work in state-of-the-art facilities designed for creativity and collaboration.","corporate bureaucracy:

potential for bureaucratic processes due to the company's large size.
intense competition:

high-pressure environment with intense industry competition.
fast-paced culture:

fast-paced work environment with demanding deadlines.
work-life balance challenges:

challenges in maintaining work-life balance, especially during peak times.
constant change:

rapid changes in technology landscape may require frequent adaptation.
limited autonomy:

limited autonomy in certain roles, especially at entry levels.
high expectations:

high performance expectations may lead to increased stress.
communication gaps:

occasional communication gaps due to the company's size.
rigorous performance evaluation:

rigorous performance evaluation process.
limited remote work flexibility (varies):

some roles may have limited flexibility for remote work.",4
Microsoft,Product Manager,1,review,"great people, stability of a big company and lots of teams to explore",too beauracratical and things can take very long,4
Microsoft,Sr. Employee Relations Manager,1,"amazing company, great employer","phenomenal benefits
great company values
pretty good work/life balance","career progression can stall
a lot of variability in employee experience within the company (some organizations are great, others are not)",5
Microsoft,Software Developer,0,good place to work,lots of strong colleagues and managers,moves slow internally and lots of communication overhead,3
Microsoft,Data Annotation Specialist,0,data annotation specialist,good benefits offer by the company,level for this position was very low,5
Microsoft,Product Manager,1,good,good benefits including health insurance,less competitive comp than other companies,4
Microsoft,Software Development Engineer (SDE),0,good,work life balance is good,it gets hectic some time,5
Microsoft,Education Specialist,0,great company ,"this is a great company to work for, they truly care and give you all the tools you need to do your job.",the playgrounds are not always fair.,5
Microsoft,Program Manager,1,good,"salary, benefits, work environment, location.","too much free food, drinks, ping pong, toys, and eye candy.",3
Microsoft,Independent Contractor,0,good remote work for your family,always remember to clock in and out document everything and stay in touch with you contract,have to be reminded that you still have not been paid,5
Microsoft,"Sr Manager, Finance",1,great place to work at,"awesome team, great people who collaborate, work culture is really good","no work life balance, lot of work",4
Microsoft,Senior RSDE,0,great company and job,#NAME?,#NAME?,5
Microsoft,Paralegal,0,experience ,work life balance is a priority.,there may be some favoritism among other employees for growth opportunities.,5
Microsoft,Training Specialist,0,good,cannot say i did not love this position,would have love to evolve from this position.,4
Microsoft,Talent Acquisition Specialist,0,great spot,"great stuff, everyone is happy.",work life balance can be a struggle,5
Microsoft,Sr Consultant,0,best company ever!,"microsoft is one of the few companies that i have seen that actually lives up to the hype. they leave no doubt to their consultants that the customer must come first and that the customer privacy is sacrosanct. i feel perfectly free to recommend competitor products when it is in the best interest of the customer. i have never seen a company like that. they also make it clear that honesty and forthrightness is a minimum requirement. so if there are ""warts"" in a microsoft product, i do not get in trouble for telling the customer, i am actually expected to forewarn the customer. i cannot tell you how fantastic it is to work for a company that has this mindset. i have seen many companies that ""say"" these things but i have never seen a company back it up with their actions until microsoft. and they could not be more supportive of their employees - incredible benefits, training, transparency, etc.","honestly in 3 yrs of working here, i have yet to find any cons.",5
Microsoft,Director,1,microsoft is what others wish to be.,"microsoft is a technology company built by engineers from the ground up and designed to be run by engineers. (gates) the company had a dark period under ballmer, but that is because he was not an engineer and did not fully understand how engineers think and what they respond to and it was reflected in the flat stock for more than 10 years. we now have an engineer at the helm again in satya nadella and the company is back on track to continue to do great things. pros: -great culture -you get to work with really smart people -decent salary -good work life balance -good top level managers placing the right bets at the right times.","-the baller years were not great -technical training is an issue -msft will let you work as hard as you want so your work life balance can get out of whack. -some people do not like the employee ranking system but that is often because its not understood, its not terrible, but the company can do a better job of explaining exactly how it works. - the rif's are always rough but sometimes necessary",5
Microsoft,Senior Finance Manager,1,somid,company does care about people including work life balance and respecting time off when you take it.,difficult to navigate the matrixed organization at times,5
Microsoft,Software Engineer,0,good culture,people are nice and helpful. the working environment is collaborative.,the compensation is relatively low in the industry.,5
Microsoft,Finance Manager,1,n,good pay and good benefits,no cons working here yet,4
Microsoft,Design Verification Engineer,0,pretty good for corporate life,very good benefits and better work/life balance than most major tech companies,lots of bloat makes it hard to be impactful. many projects never came to fruition due to lack of clear goals,4
Microsoft,Channel Team,0,competitive pay,smart people. flexibility to change roles.,layoffs regardless of personal performance,4
Microsoft,Strategic Partner Development Manager,1,fantastic well run organization,well structured and transparent organization,no major challenges with organization,5
Microsoft,Engineer,0,good place to work,learned a lot at the company,can be stressful from time to time,5
Microsoft,"Principal, Program Manager",1,msft,benefits are better than most companies,"poor leadership, leadership needs to train a lot of their middle management",3
Microsoft,IT Support Specialist,0,so good!,i loved my time there. it was grand. the people were nice.,the air conditioning was too cold. my manager did not take the time to understand my career goals.,4
Microsoft,Principle Consultant,0,principle consultant ,coworkers are intelligent and highly motivated.,lots of similar organizational teams trying to cover the same area so can be confusing to the client (and internal groups).,4
Microsoft,Director,1,good place to work if you have a good manager,great benefits and smart colleagues.,most of my bosses have been excellent but a few times i have had a very bad situation and a terrible boss have almost destroyed my career,4
Microsoft,President &CEO,1,microsquish,i was the supreme leader!,a lot of incompetent underlings.,1
Microsoft,Software Engineer,0,best coworkers i have had,"work-life balance is very good although i do see my seniors working much more than me. i am able to work a traditional 9-5 primarily from home, about 4 days a week on average. coworkers have been very nice, friendly, helpful, and understanding. perks+ program feels generous. i can cover the costs of all of my exercise related hobbies with it. working on genuinely cutting edge software and being a part of it all is genuinely an amazing and fun feeling.",base comp can feel pretty low for tech (although it is still a tech salary) especially given being forced to live close enough to campus to show up in person when required. general distrust of upper management due to multiple rounds of layoffs which still seems to be permeating my coworkers and the company at large.,5
Microsoft,Senior Finance Manager,1,review,"culture, innovation, work life balance","salary, complexity, corporate politics, hr process",5
Microsoft,Solution Architect,0,great company,most valuable company. good colleagues. good culture,do more with less. less resources,5
Microsoft,Senior Technical Program Manager,1,"great company, make sure you get a good manager",fantastic benefits and super-smart co-workers.,"many managers were promoted while tech was booming and there were not enough people to fill those positions, so are not as good as they could be. vet your manager carefully, they have a huge amount of influence over your work, pay and promotability.",5
Microsoft,Software Engineer II,0,teams consist of people who have worked in the same team for at least 5 years,they know in's an out's of the product.,"good luck getting them to share openly. 
this does not speak for msft as a whole, but people who stay at a place longer tend to have set preferences, do not want things to change too much, can be hostile towards people who are new and different in their approach.
good luck communicating with such folks.
msft has been a stable company where people tend to stay long. 
its good for their stability, but there is a reason you need diversity.",3
Microsoft,Software Development Engineer (SDE),0,good job,room for growth and benefits,lack of cross department/function collaboration,4
Microsoft,Customer Success Manager (CSM),1,heavy sales,"microsoft has amazing products and services for enterprise customers, so many companies use them...creating a lot of opportunity. the culture as a strong learning mindset and encourages people to grow and try new roles, so it is always interesting and new.","even if you are not in a sales role, you are expected to sell the latest stuff...even if your customers are not there yet. also, while the culture is very employee-oriented, encouraging, diverse, and focused on work life balance and wellness, it can be very stressful due to the demand to produce new sales. and they have their own internal language (and acronyms that have 12 different meanings) that takes a while to adapt to, on top of the fact that their products and features change so rapidly (including their product names) it is almost impossible to keep up. so be aware...onboarding is like waterskiing without skis; you get dragged while hanging on for dear life.",4
Microsoft,Finance Manager,1,microsft,large companies with many different diverse opportunities.,can be difficult to grow network internally with some parts of the business being very siloed. ,5
Microsoft,Software Tester,0,some working career in microsoft,"working for the top company, you can have many opportunity for promotion","working is tough, many new things need to study.",4
Microsoft,Software Enigneer,0,good company,good technology stack and flexible work environment,sometimes lack of development energy,5
Microsoft,Product Designer IV,0,good until it was not,best direct manager i have ever had. great team.,"getting laid off while creating record profits. getting laid off while consecutively having outstanding reviews and top of the reward charts. getting laid off while going above and beyond, doing everything right.",4
Microsoft,Senior Program Manager,1,love it here,very chill atmosphere with little to no stress. i am on the engineering side.,can be a little confusing on how to get promo,5
Microsoft,Software Engineer,0,ill,illllll look highly misunderstood due to,i am going to be completely vulnerable,5
Microsoft,HR Partner,0,nothing to say,cannot think of anything. we come back to fill it out if any.,hard to say. compensation sucks.,3
Microsoft,Software Engineer,0,software engineer,"good money, good food, great culture",no cons as of now,5
Microsoft,Executive Assistant,1,ok company to work for... not amazing,"very good health benefits, perks + is nice (1500 dollars in hobby spending), cafes and parking.","the executive assistants and admins make barely anything compared to everyone else. one bonus for an fte is more than twice what an ea makes in a year. i matched the executive hours, and my pay was barely at a living wage for seattle. 
on-call non-stop does not equal any promotions or bonuses for admins or eas.",3
Microsoft,SWE 2,0,good pay and wlb,"good pay, benefits, and wlb. slt is great.",work can be slow at times. sometime work on uninteresting products.,5
Microsoft,Software Engineer II,0,sofware eng 2,work life balance and the team you are in matters,"with re-orgs one falls into new team, new work culture. have to adapt to it.",5
Microsoft,Sales Representative,0,sales fyi,benefits and equity and flexibility,must work in the office,4
Microsoft,Senior Software Engineer,0,pro,"worklife balance, good team, project focus",pay scale is in peanuts,4
Microsoft,Software Engineer,0,go here to retire,"easy work, chill culture, fun to be center of contemporary hype",manager quality varies and is highly determinant of career trajectory,2
Microsoft,Clinical Analyst,0,ehh,i got to work remote.,they could use better leadership.,2
Microsoft,Senior Technical Program Manager,1,great work life balance,great work-life balance for someone with a family,"salary is always lower than industry standard. however, some benefits and perks are available that are not out there",3
Microsoft,Critical Environment Technician,0,"not terrible, not the best",better than a few other larger data center companies.,pay is not very competitive.,3
Microsoft,Advertising,0,love it!!,i work with the best team!,remote meetings are not my favorite!,5
Microsoft,Chief Human Resources Officer,0,w,great place to work big w,no cons only positives really good place,5
Microsoft,"Mngr, Market Research",0,great place,"benefits were amazing
good work/ life balance
people were wonderful","sadly, i got laid off in the great lay off of 2022/2023",5
Microsoft,Clinical Consultant,0,microsoft,"work-life balance, remote working flexibility, benefits,","corporate america, administration, pay raises",4
Microsoft,Software Engineer,0,alright,"flexibility, benefits, lots of teams and connections","anti social environment, some teams are not collaborative, not female friendly, lack of mentorship",2
Microsoft,Senior Software Engineer,0,microsoft senior salary,good work life balance and good opportunity to learn.,low payment. stock refresh is pretty low.,5
Microsoft,Executive Producer,1,microsoft takes care of it is people,"great benefits, somewhat flexible work location/schedule","benefits at competition (google, facebook, amz) are much better. 
work/life balance needs improvement.",4
Microsoft,Software Engineer II,0,great company,"unlimited pto
company in a great place right now","on call, work life balance is not as chill as you would think and pay seemed lower than other companies",4
Microsoft,Creative Director,1,love advertising design until death,love advertising design until death,"in addition to loving work, you need to participate in more activities to broaden your horizons and structure.",5
Microsoft,Technical Consultant,0,salary range,great pay great benefits. health insurance is superb.,"unethical business decisions.
layoff us cit with superior skills than h1b-visa holder.",5
Microsoft,Customer Service,0,alright,"pay is alright, fun people to serve and interact with","long hours, low pto, required overtime",4
Microsoft,District Sales Manager,1,impression,nicest people i have ever worked with.,flexible working hours cannot really come up with downsides,5
Microsoft,Project Manager,1,it is ok,"none and none, nothing to say","great benefits, time off and team building activities",4
Microsoft,Customer Experience Program Manager,1,great company,"collaborative, aggressive company working on the cutting edge","expectations are high, but with support that can be a good thing.",5
Microsoft,Software Engineer II,0,azure team sde 2,learn latest tech from azure,"work life balance not good
salary is ok",3
Microsoft,UX Designer I,0,"no promotions, reorg washing machine","benefits, particularly fertility and 401k match",hr will gaslight you about salary bands. you will have trouble getting traction due to reorgs and/or managers who are too busy playing the game for themselves.,1
Microsoft,Product Advisor,0,good work environment,supportive of professional growth through initiatives like certifications and tuition reimbursement,could work on customer experience and organizational structure,4
Microsoft,Senior Consultant,0,bureaucracy rules all,"i will say here what i have told colleagues elsewhere and family. “microsoft pays me well for what i do.” the perks+, the stock options and the 401k contributions were all appreciated.","health insurance while decent has a ridiculously high deductible for those outside redmond. senior management is clearly politically motivated and practices lip service when it comes to work/life balance and desire for diversity and inclusion. if you are of a particular category (in the us), you are clearly being weeded out to help the company improve it is look in the industry. companies they buy are to either stifle competition, or to extend their beholden approach to anything. then they rip the company apart very quickly thereafter. ai and automation is the future, all else be damned. they say the encourage lateral moves within, but clearly have their favorites and all others are ignored.",2
Microsoft,Sr. Talent Acquisition Manager,1,good to bad,"says the right things
solid benefits
remote (for some) ","does not follow through 
culture is all talk, nothing to back up
people are last
hierarchy is king, individual contributions are not important.",3
Microsoft,Marketing Coordinator,0,nice,i liked working here. pay is good,none that i would like to share,5
Microsoft,PMP,0,great experience ,team environment and remote work,leadership no forward progressive or committed to change,5
Microsoft,Principal PM Manager,1,long term,tech focused and flexibility in areas to choose,moving internally is near to impossible unless you are in the dei cohort,4
Microsoft,Internship,0,good company,nice benefits and friendly coworkers,"some mundane tasks, but overall good experience",5
Microsoft,Software Engineer II,0,its okay,"fully remote
good peers
good benefits","managers squeeze you
low pay in comparison
fully remote",3
Microsoft,Senior Software Engineer,0,good work/life balance i guess,good company to spend 15 years at. contribution expectations are not high.,"it gets boring often. 
also, as a large company, there is quite a bit of annoying tech bureaucracy and often it is tough to get anything done because of that",4
Microsoft,Senior Product Manager,1,"xbox: love the sausage, not the sausage-making",exciting work environment; passionate people,"toxic; cafe buddies one moment, shot-gun blast to face in meetings; everyone out for themselves",3
Microsoft,Sourcing Specialist,0,pros & cons,"tons of resources to help you with your day to day tasks, tons of resource groups to join wether it was similar interests or cultures",not completly transparent when it came to changes withing the organization that would provide employers with a sense of trust and job sercuirty,5
Microsoft,Software Engineer,0,yes,not very well worked in microsoft.,very stressful in microsoft us,5
Microsoft,Presales Representative,0,"good package, good career development opportunities",ms offers a good compensation package package.,finding the right work life balance is very challenging.,5
Microsoft,Marketing Director,1,"great benefits and compensation *zero* work, life balance","good team, most want to help when they can. great benefits and compensation which is required when mental health suffers due to 7 day work week, laughable ""time off,"" and you need to leave for your own sanity.","if you are allergic to 70+ hour work weeks, do not come to microsoft. gm's and cvp's will work you into the ground until you turn to dust and then just hire your replacement.",2
Microsoft,Product Manager,1,great,company is firing on all cylinders,"below market comp, can get more elsewhere.",5
Microsoft,Software Engineer,0,very team dependant,"they salary is pretty descent, you might get a very descent work life balance.","everything depends a lot on the team that you have, from workload, to hours you might spend working, from bonuses to vacations, working from home flexibility and potential promotions, they will not say it explicitly anywhere, but it does change quite a bit.",4
Microsoft,Analyst,0,good,good pay with great benfits,no cons and it is fun atmosphere.,5
Microsoft,Go to Market Manager,1,great place to work at,"working with top talent, top products and great environments","large organization, learning curve is at least 6 months",5
Microsoft,Director of Engineering,1,good place to work,"good people, exciting and challenging work.","too much politics, poor review processes, salary not competitive with other comparable companies.",4
Microsoft,Product Manager,1,good experience,"good company culture, great coworkers",slow product executions and promotions,5
Microsoft,Technical Support Engineer,0,"fired for made up, nonsense reasons","1. good company vision, value and culture, on paper at least. 2. good benefits, promote a healthy lifestyle. 3. compensation is ok too, at least keeps up with mainstream. 4. most people are nice, for real, helpful and kind.","1. no decent way to submit formal internal complaints. 2. hr is outsourced and will not help you that much. 3. low chance for promotion and upward movement. 4. fired for nonsense reasons, with no warning previously, no chance for appeal. one day out of blue manager told me i was performing ""well below minimum expect level"", ""cannot complete task independently"", ""do not respect company culture"", ""disrupt team environment"", among other nonsense reasons. i have no formal channel to complain, manger's mangers (m2) does not take me seriously and say i lack respect for my manager's judgement. next month i was terminated for performing well below minimum expect level and have no way to appeal. left a message to ceo on teams the day i left saying i have absolute confidence anyone i worked with, aside from my manager, will say i perform just as well, if not better than my coworkers. i know it does not change anything though. i would sue for wrongful termination, but i do not have money or energy to fight 10 years+ lawsuit with ms.",3
Microsoft,Product Manager,1,mixed feelings,#NAME?,#NAME?,3
Microsoft,Data Scientist,0,"great place to work, but varies from team to team","interesting work to do, especially in azure","depending on the team, azure will work you like a horse.",3
Microsoft,Support Escalation Manager,1,working environment changes with whoever is running the show,great pay and benefits. opportunities to grow career at various global locations.,inconsistent management styles in some departments lead to a toxic work environment.,4
Microsoft,Principal Software Engineer,0,low pay,very good work life balance,the pay is low compared with other equaliant tech companies,3
Microsoft,Director,1,good company,good culture and team building,could have better comp plans,5
Microsoft,Software Developer,0,software,good company and good culture,mandatory return to office or relocation,5
Microsoft,Senior Software Engineer,0,amazing company to work for,"culture, people and cutting edge tech",none that i can think of,5
Microsoft,Product Manager,1,pm job review,#NAME?,#NAME?,4
Microsoft,Senior Software Engineer,0,chill,#NAME?,#NAME?,5
Microsoft,Director,1,incredible technology company pushing the bounds of ai,so many opportunities to train and learn new technologies. managers support and provide the opportunities to learn and apply your knowledge to new customer problems.,"great company, new culture taking over and creating a much better work environment. no concerns at the moment.",5
Microsoft,Software Engineer,0,depends on the team,very good environment and systematic work. encouraging colleagues.,"if your department works on a bad product, the work will be very unfulfilling. bing is one such department. inexperienced manager.",4
Microsoft,Software Engineer,0,good place to be,"good work life balance, free food and gym at svc location",lower pay compared to competitors,5
Microsoft,Software Engineer,0,experience at microsoft,"very good so far, no overtime work",good good good good good,5
Microsoft,Software Engineer (Swe II),0,good job,really good job nice people to work with,not many benefits from company for travel,5
Microsoft,Software Engineer,0,great,laid back. center of ai. depends on the team you work on.,pay not at as high as other faangs,5
Microsoft,Senior SME,0,tech lay offs hit hard ,good people and innovative bau,loads of departments hard to meet everyone,2
Microsoft,Sr. Consultant,0,good experience - but competitve,"salary and benefits are unmatched.

flexible work environment. able to work from home while only going to client site when necessary.

msft supports their employee's growth. the provide good opportunity to attend corporate events and training.","very competitive environment among peers. never really felt supported within the team. 

required certifications. they certainly make sense, but were prioritized over meeting customer needs.",4
Microsoft,AI Conversation Designer,0,pros and cons,"good work life balance, flexible wfh work culture.",pay is under market for my role.,3
Microsoft,Program Manager,1,great benefits and work life support,"sufficiently challenged 
lots of resources",huge company so it is easy to feel small in a big environment,5
Microsoft,Network Administrator,0,good salaey,good coworkers and upward mobility,difficult to maintain work life balance,5
Microsoft,Programme Analyst,0,good,it is good for newbies who want to work,no cons i think is there,1
Microsoft,Software Engineer II,0,"a ""safe"" job","-pay and benefits are ok
-company is not going to go belly-up anytime soon
-there are some real ""world class"" technical problems to solve",#NAME?,3
Microsoft,Software Engineer,0,good work life balance,very good work life balance,no so much to say,5
Microsoft,Principal Software Engineering Manager,1,"great work life balance, pay is good (but lower than other top companies)","work life balance is great
work on products that are heavily used across the work","lower compensation than facebook and other top tier companies
large company...can be hard to have as big of an impact",5
Microsoft,Engineer,0,good benefits,good benefits and on a good trajectory with ai innovation,large organization with many silos,4
Microsoft,Software Engineer -2,0,great wlb,"great wlb, very team dependent","slower promotion trajactory, decent pay",4
Microsoft,Software Engineer,0,brady,you get a long lunch break,lot of wor to do,5
Microsoft,Software Engineer (Swe II),0,not bad,wlb is good but pay is not,lots of slackers and lazy,5
Microsoft,Software Engineer,0,my experience at microsoft,"good work life balance, and non toxic people","you have to personally make the effort to work on technology that makes you relevant in the job market.
non competitive pay",5
Microsoft,Senior Data and Applied Scientist,0,good place,work life balance is solid.,politics can be overwhelming and hard to navigate,5
Microsoft,Program Manager,1,product marketing pm,good collaborative environment with great leadership,not as much exposure to what others are doing,4
Microsoft,Software Engineer,0,workaholics,#NAME?,#NAME?,2
Microsoft,Analyst,0,great times,good free food after work.,nothing to speak of really.,5
Microsoft,Solutions Architect,0,lacking real leadership and opportunity,work with lots of amazing talent that past through the company over the years,"creeds without deeds, it is a preached inclusion culture but it does not follow through.",1
Microsoft,Principal Creative Director,1,microsoft,good opportunities and positive culture,career path is convoluted and hard to progress,4
Microsoft,Program Manager,1,fine,good work life balance on some teams,re-orgs and layoffs have become standard,4
Microsoft,Software Engineer,0,microsoft,fun place to work at,the interviews are tough to get through,5
Microsoft,Senior Solutions Architect,0,great pay,good wlb and great flexibility with schedules.,none really compared to other places i have worked.,5
Microsoft,Client Executive,1,sales,strong brand and benefits are solid,first level leadership is very hit or miss,4
Microsoft,HR Manager,1,nice!,really nice play to work,the management is not great,3
Microsoft,District Manager,1,great company ,"fantastic benefits, great work life balance, 401k is unmatched. great development opportunities.","internal movement is hard to do, unless you know someone. uncertainty of roles being eliminated.",5
Microsoft,Software Engineer II,0,solid company,#NAME?,#NAME?,4
Microsoft,VP Operations,0,toxic,"great structure, competitive salary and benefits.",revolving doors. toxic management. poor work-life balance.,2
Microsoft,CSAM - Customer Success Account Manager,1,great place to work,great skilling and certication opportunities,work/life balance is not so great,3
Microsoft,Senior Hardware Engineer,0,declining,work from home and independence.,"it was great but work hours are much longer now, pay is barely comparable to other places, and overall more stress",4
Microsoft,PM Lead,0,morale circling the drain,"there are still many good things about microsoft. the compensation is fairly high (though not the highest), and the benefits are good overall. many of my colleagues are smart, positive, helpful people.","the phrase ""do more with less"" is once again becoming toxic at microsoft. first, it was do more with less, because microsoft has been laying off people right and left — many of them totally unnecessarily. the work still needs to be done, but they just cut the teams doing it. my team was cut by 60% even though there is more work than before. then, it was do more with less compensation, when microsoft decided not to give raises to full-time employees (during high inflation, let us call this what it is: a pay cut). the, it was do more with less as microsoft is reducing its budget for morale, equipment, travel, vendors, everything really. wlb has gotten worse. compensation has gotten worse. culture has gotten worse. morale is the lowest i have seen in over a decade. and leadership appears not to care; worse, even to be daring people to complain, daring them to leave. it is not good lately.",2
Microsoft,Technical Support Specialist,0,great experience,"benefits, culture, learning oportunity and growth","overtime, exhaustion, lays offs, burnout.",5
Microsoft,Senior Software Developer,0,"it is improved, but still has a long way to go","the culture at microsoft has improved since the beginning of the millenium. a lot. the elimination of stack ranking was a good move.

healthcare coverage is excellent, as are other benefits (perks+, flexible working location, etc.)","there is still a lot of micromanaging that hurts employee morale and creativity. many in mid-to-upper management are still learning to shift away from the old culture.

microsoft's pattern of regular layoffs and then hiring new people is, for lack of a better way of saying it, cruel.",2
Microsoft,Manager,1,good benefits,"good benefits, relatively stable compared to rest of industry",not a lot of upward opportunities to grow,3
Microsoft,Principal Software Engineer,0,slt is out of touch,"good people.
supportive immediate management.","no merit increase last year, no clear signal if we will get one this year.
slt points to stock growth, but given how mean the stock awards are compared to g and meta, who cares.",3
Microsoft,Technical Suppirt Specialist,0,great place to work,microsoft offers a great working environment.,microsoft expects only the best and demands it from each one working there.,5
Microsoft,Software Engineer,0,great benefits and team,always great mentors and smart people,the typical corporate politics are always a part of a big company like this.,5
Microsoft,Software Development Engineer (SDE),0,great wlb,"- perks,
- smart colleagues","- low salary,
- tools",5
Microsoft,Software Engineer,0,"solid company, with the pros and cons you could expect at any large company",the work life balance is good,"on-call always sucks, and difficult to stand out.",4
Microsoft,Software Engineer II,0,mostly great with a few organizational issues,#NAME?,#NAME?,4
Microsoft,Cloud Solutions Architect,0,times are changing,"if you love chasing work and burning the candle at both ends, this is a great place to learn on the fly.","if you were looking for a job that would support one or two customers, think again. you will be required to teach classes, travel on site with multiple different customers and constantly be on the prowl for more work. all on top of constant training (which is cool, but do it all on your time). the company has moved away from the traditional professional services concept and more towards an everyone is selling posture (think classes). it is thrilling if you are young or do not have a family. it is awful if you do have a family and are trying to maintain some semblance of a work-life balance.",4
Microsoft,Technical Writer,0,everything everywhere all at once!,"great senior leadership, benefits, and work flexibility.","this is not exactly a ""con,"" but is something to consider: it is a huge company that comes with a lot of complexity and various ""work cultures."" you need to be able to navigate through ambiguity at times and advocate for yourself. working for microsoft is not for the faint of heart.",5
Microsoft,Sr Finance Manager,1,not a good deal,"stable, good benefits, great strategy",slow career progression; internal alignment takes a long time to make changes,4
Microsoft,Software Engineer,0,good engineering experience,"huge user base
high impact work","stressful at times
be careful with on call rotations",4
Microsoft,Associate Project Manager,1,very bureaucratic,very good work life balance and benefits,the company is so large it is hard to get things accomplished at times,4
Microsoft,Manager,1,good,good stuff here and there,good mature company i think,5
Microsoft,CSAM - Customer Success Account Manager,1,csam for microsoft,flexibility; challenging work; no two days are the same; opportunities to grow and learn every day; benefits are outstanding (financial and culture benefits).,the expectation of output is high. often doing significant “more with less” daily. communication between teams can be lacking.,5
Microsoft,Partner Marketing Manager,1,great workplace,great company to work at,long interview process over many months,5
Microsoft,Healthcare Administrator,0,great benefits,good work culture. great benefits. good work-life balance.,this company has many layoffs.,5
Microsoft,Principal Applied Scientist,0,great place to work,"working on solving real problems for customers, great culture",many teams and divisions to collaborate with. can sometimes slow you down,5
Microsoft,Senior Designer,0,promo,"authentic people, with best in class talent. your colleagues are truly there to collaborate / elevate.","can be a grind at times... but family oriented more than other companies. lack of diversity hires, we need more historically marginalized folks to join the company.",5
Microsoft,Software Development Engineer (SDE),0,culture,"the culture is great, nice working environment",the compensation is not competitive.,4
Microsoft,Software Engineer,0,good company,"high salary, stock options, work-life balance",not that i can think of.,5
Microsoft,Digital Specialist,0,salary,great benefits that you do not pay for,consistent changes. can be cut throat,4
Microsoft,Business Program Manager,1,amazing,benefits are great at amazon,for 2023 there was not merit increase,5
Microsoft,Software Engineer,0,good place to work,"leadership, work life balance, flexibility","micro management, old school methodologies, work life balance is team dependent",3
Microsoft,Software Engineer,0,poor compensation,none that i observe of,"work harder, earn less. if unlucky, toxic environments",2
Microsoft,Software Engineer,0,great wlb,"good wlb, teammates cared about each other",sometimes slow to get things done,4
Microsoft,Software Engineer,0,great company and good work life balance,"good work life balance
good engineering and tech stack
good stock value","lower compensation compared to big tech market
big company lots of re-orgs
big company, lots of red-tape",5
Microsoft,Software Engineer,0,great company that actually cares,managers care about you and want to see you succeed. they are very flexible with the work-life balance and will work to accommodate your situation,diversity and inclusion propaganda was a little annoying. it is also a large tech company so there will be some bureaucracy to expect,5
Microsoft,Product Manager,1,marketing ,"work balance and flexibility, team",management insufficient and minimum resources for development,3
Microsoft,Senior Software Engineer,0,good experience,"good products, opportunities to move around.",politics can be an issue in the office,4
Microsoft,Senior Lead Software Engineer,0,still not there yet,"really trying with d&i, a metrics driven effort that really shows. my group is way more diverse than any other software industry team i have worked with.
they are trying to be less toxic.","satya's been telling microsoft that our espoused values and actual values need to get closer in alignment for years: values including manage/coach/care, collaboration, nonviolent communication, reduction in toxicity, no more stack ranking. it is probably a lot better than it was - i missed the ballmer years - but still feels like a competitive environment where people gossip about how much other people suck, screw them over to make themselves look good, hyperfocus on negativity, all while seeming pleasant and friendly on the surface. people do not say the words 'stack ranking' but they still stack (or bucket) rank.",1
Microsoft,Systems Engineer,0,great place to work,"fantastic benefits. 
working with smart people.","work/life balance is good not great.
there is still resistance to remote work (even though its encouraged)
you are still a cog in a very large machine. need to constantly watch back and market yourself to upper mgmt instead of focusing on your job.",5
Microsoft,Assisted Sales,0,salary,"good benefits, culture, work-life balance",lots of changes constantly happen in the organization,5
Microsoft,Data Technician II,0,job,you work schedlule is great and the benifits,pay is not the best,5
Microsoft,Director,1,transformed organization,culture. rewards. company headed in right direction,burdensome review process. too many mandated traninings,5
